Id,toxic,severe_toxic,obscene,threat,insult,identity_hate
36590,0.00464488946676,0.000216385670075,0.0048488246834,0.000634494553219,0.00254058911544,0.000393037855533
26535,0.0252200225098,0.00109226710127,0.0175547878992,0.000195260472718,0.0933679723189,0.000572241358472
95452,0.00536139561761,0.00083648740078,0.00798265969814,0.00406354195952,0.00622047778686,0.0031511474031
73071,0.000824831981735,0.00203954253157,0.022404848288,0.000270355653431,0.00806157747421,0.00100385357639
54698,0.355471272663,0.00193917025387,0.0232531990288,0.00148386279307,0.00938067889595,0.0011405773689
75341,0.0504940664495,0.00161825941276,0.0158137000981,0.00126871410477,0.00704985647931,0.00527025278333
150807,0.999960959377,0.0796952886894,0.999862263013,0.00363477849967,0.884201732313,0.859623696429
135991,0.913890257228,0.000410988570348,0.530742528692,0.000275064542159,0.102088906937,0.0215982768561
99326,0.092009949486,0.0150687202742,0.0451979392959,0.000315683265577,0.018510874348,0.00404999564603
72323,0.0125599661987,0.00352918502389,0.038195575513,0.0127277407394,0.0123808083078,0.00144963494898
138789,0.0881908623841,0.000326503481233,0.00750951727966,0.000411996335321,0.219154132847,0.0366915349854
67056,0.00576764632366,0.000829166713126,0.00285763409921,0.00152853199164,0.00262618133991,0.000304317953879
26530,0.111044155003,0.0232577623101,0.275818571659,0.00483902768244,0.254649491854,0.0233065569391
35754,0.00589584232359,0.0010615871865,0.00536098257433,0.00101215566526,0.000933083200881,0.00320658787089
84526,0.0252882289906,0.000959554229098,0.00564841632919,0.000406731756648,0.0228720205783,0.0003737725229
128031,0.0162580273722,0.000385931727823,0.0206265906052,0.000288360643674,0.025365601466,0.00128060037912
16900,0.00655653644622,0.00039168562574,0.00653024786275,0.00138361033556,0.0178138280504,0.0343447428434
21885,0.00084260656352,0.000344479732904,0.000777248308284,0.00203545135431,0.000907032415183,0.00594126073452
81903,0.00960090601377,0.000410952932515,0.00129902327102,0.000159965562495,0.00561283885207,0.000679758893859
6845,0.132623100287,0.00346826710097,0.00608860027645,0.0868116692335,0.0171837140701,0.00128141869257
2169,0.0024262057486,0.00030559714747,0.00508925840245,0.000124846362041,0.00452481043496,0.000918493366885
122574,0.0406001013703,0.00219719233842,0.0790405687701,0.00643440197048,0.0130878617274,0.0864333200522
119339,0.0367534545894,0.0046134591841,0.0390808522547,0.0017833594237,0.0269983347524,0.0294099173656
37997,0.0177146824765,0.0010132833173,0.00512878518049,0.000227257296931,0.00954618480516,0.000224439982247
55058,0.0180351689253,0.000250416736461,0.0181401470994,0.000235533774262,0.0273082896739,0.00686406121691
148905,0.0131119750283,0.000626732373716,0.00612193667925,0.000246145062585,0.00234444092457,0.000937258170139
134051,0.261916158999,0.00614089658984,0.316817503354,0.00196232535584,0.359908733176,0.00514269566738
13424,0.00105443547377,0.000185120297797,0.00352626811147,8.04948946827e-05,0.000392083483594,0.000112206708775
109504,0.0134954813453,0.00422987050504,0.00693468230065,0.00207575837306,0.00684948493595,0.00152953972361
68701,0.00584337536441,0.00020220396364,0.00167772007333,0.000139086405249,0.00247822170546,0.000416865460685
149893,0.0633982211335,0.000534226676293,0.0037183990174,0.000832899418894,0.00789298573237,0.00542239462078
26262,0.0158423079799,0.00414880508979,0.0078518062432,0.000843065927284,0.0059770554463,0.00141544132107
28981,0.00453922992397,0.00108453205889,0.00177503040564,0.000169113975492,0.00190864516221,0.000900264664706
14409,0.000902970346701,0.000402488557923,0.000648285044464,1.96530781186e-05,0.000456529837043,0.000268658805906
54769,0.00265351314876,0.000709159086767,0.00134923167873,9.19272421562e-05,0.00217819120332,0.000766308074434
143175,0.000786098989716,3.54005344628e-05,0.000694326520929,0.000115052598194,0.000660088846866,2.74929555888e-05
99630,0.149295500867,0.00586683107399,0.0838790742196,0.000411179023155,0.0833730658782,0.00468608216936
60197,0.00803644137689,1.35678137544e-05,0.00148626703624,0.000144874258818,0.00175910252492,0.00298231916164
29483,0.0621267722329,0.00733492798212,0.0390650187591,0.00202999100099,0.0235948715312,0.00565023098662
88746,0.0126447891756,0.000353379947108,0.00922709885646,0.000481973169944,0.0048839852085,0.000318066771387
24402,0.0036879109543,0.000908791436136,0.0663516463743,0.000471342422827,0.00650546995061,0.00122758056008
24298,0.0201861524943,0.00265803973162,0.0671787761498,0.0118092281785,0.0741037964601,0.00125583963909
104722,0.0631901853543,0.0295898569405,0.0616762204305,2.05643962781e-05,0.0538212030676,0.00169416239595
68646,0.0253573046239,0.00106914278142,0.00444185036019,0.00157081174471,0.00767467571675,0.00467666877785
128206,0.000220977895151,7.23350944932e-06,0.00161636985511,2.08143944614e-05,0.000110958750349,3.07942935259e-05
78935,0.120023102644,0.000578985908807,0.0266245161678,8.34206506688e-05,0.00324162712782,0.000844490390982
86869,0.999999962009,0.979395685572,0.999999995574,0.0826854951401,0.998807677926,0.185592847839
9563,0.00615365923798,0.000635710628195,0.00316056177538,4.94626505278e-05,0.00697425119525,0.000302073654143
44529,0.0270619339993,0.0109330341205,0.0118394288666,0.000912791131907,0.00717920445043,0.00499262589017
56609,0.271810638282,0.00761212605597,0.0183121818476,0.00113257576632,0.0390255012996,0.237983787061
33785,0.0380936529071,0.00143293174558,0.00299524985842,0.00839655429616,0.00893376602004,0.000652020864643
94088,0.0117362288696,0.000583434793502,0.00519889150006,0.000141962026083,0.00791526334971,0.000495277149896
83979,0.0560605571511,0.00519579797267,0.00507990013104,0.0023186436313,0.0337832607732,0.00414480617272
102779,0.213659485085,0.0021617197208,0.0185198793374,0.000298546129165,0.0327812168871,0.0135057961896
148252,0.569860828286,0.000574188890068,0.166755808075,0.00031170003893,0.152983305841,0.00179915559217
153777,0.0232401227024,0.000191087368811,0.00187590546739,0.000314048374931,0.00551889041716,0.00479063003675
139499,0.0860878402006,0.0288068372312,0.0991056146307,0.00150749313361,0.12113496246,0.0462287585136
54539,0.175808399989,0.00318835507831,0.0564597870778,0.00223890982681,0.0790909381547,0.00209448797185
48456,0.0320866908799,0.00615586130893,0.0115547186258,0.000148538840964,0.0123316064763,0.00455147534533
89548,0.402976165221,0.00122052809808,0.0179463718695,0.0146507068651,0.157979723297,0.000675936905719
75881,0.00836047055584,0.00538536806941,0.011107914581,0.000737837388264,0.0156122012512,3.93574271884e-05
134043,0.0237893860248,0.00199366666622,0.0127795080824,0.0201744918271,0.00974263103675,0.000547646643966
31373,0.155500076655,0.00618889417928,0.0497832536979,0.00512349770878,0.127591062424,0.00392857264466
71332,0.00370727999668,0.00167869684389,0.00301919128782,0.000620499239799,0.0528967406688,0.0007733014175
55927,0.0023058618452,0.000169308162056,0.00219747489213,0.00076358511484,0.000196309730354,0.000631792438801
80526,0.0304709124197,0.00212936508373,0.0154321133416,0.000325186392348,0.0467848902836,0.0166996401001
130298,0.00278963775667,0.00105422384883,0.0113124005347,0.000940277342274,0.0149873667091,3.51188108605e-05
37306,0.265100790242,0.00973104119123,0.0119260076071,0.00238353160855,0.0667628778437,0.0329719856979
141427,0.00907320928836,0.0020360529335,0.0311315742856,0.000152706044148,0.0173233095542,0.00302852607344
121688,0.0115063029752,0.000346913394459,0.0483970780948,0.000139535438955,0.0283920669871,0.000731838420366
69257,0.0339786117306,0.000723257739683,0.0305837659805,0.000258812154017,0.00718472265639,0.00215175858165
3543,0.001001028093,0.0011693760563,0.000912474370938,0.000921351716729,0.000520789760625,0.000381791192248
50270,0.0234803241455,0.000189088056767,0.00195977382431,3.5862281227e-05,0.00062674885333,0.00017682119233
19440,0.00562368771448,0.00118568116914,0.00407130023475,0.000346899895006,0.00247594803554,0.000241407422787
123943,0.17082803588,0.00198401321352,0.00541283195291,0.00272472256657,0.0466420989687,0.00841801801655
118457,0.0434408319718,0.00216664015502,0.00656728930937,0.0018514220289,0.00471130315958,0.0035916295184
90398,0.129006627063,0.00217001438027,0.00972195482704,0.000756340275804,0.0192542565533,0.00260572484862
27507,0.00795298186287,0.000838788754178,0.0329326946389,8.76503809718e-05,0.0066929754485,0.000385200430985
135437,0.0309029364368,0.00297974509826,0.00464342752469,0.00226353302922,0.0352340640467,0.00131541817856
13897,0.453574867352,0.0030447390734,0.0384411464651,0.000315631797959,0.0394343418474,0.0162215107658
44839,0.000941632967742,0.000308107302198,0.00906604312834,0.00120124244178,0.00244368141133,0.00130743291197
9000,0.0095038276224,0.00016168782927,0.012116105351,0.00074358340325,0.00900166468585,0.000719152165183
22966,0.0109657746062,0.000972008839267,0.0565028570875,0.000266346076243,0.0105094653916,0.00143777452722
57252,0.122159514764,0.0381532393702,0.30727045491,0.00139758670668,0.0681072713458,0.000985726050534
128313,0.00127072132086,0.000968442460991,0.00159269938477,0.000104223496299,0.0012314599221,0.000324388961463
133756,0.00250951905155,0.00107771862336,0.00262829784694,8.11949920672e-05,0.00316365250996,0.000473528790546
59648,0.00756963426676,0.000918134094105,0.00294574056355,0.000400643454639,0.0192935881948,0.00402169004464
140229,0.999997964736,0.21511871822,0.999882609247,0.0151526400159,0.992687945791,0.0409345104304
24910,0.00516820183652,0.00010050719077,0.000668933725719,4.42219060858e-05,0.000624266937182,8.58565055962e-05
1944,0.00264813742758,0.0103341169707,0.00559134063004,0.000564318855399,0.00469043006427,6.11937958441e-05
15551,0.00584687458634,0.000265230007203,0.001173071167,5.17487038068e-05,0.00507903060021,0.000813114601414
38350,0.0151826572737,0.000142632658496,0.00197342770794,0.000217001403499,0.000805913265026,0.000274497086692
691,0.00453114781708,9.30762394625e-05,0.0013720639265,2.83828472072e-05,0.000987115271599,0.000171453297726
42339,0.00657900020671,0.00121901591581,0.00834034332254,0.000217540952271,0.00839358226314,0.00457765404529
6615,0.00132650608846,0.00269862276071,0.00349687761732,3.92508832353e-05,0.00394879211204,0.000907723729662
123626,0.000140487783082,0.00104270143247,0.000590299942244,6.38372194664e-05,0.000257709199449,0.00164941150943
132454,0.776388762669,0.00994410040809,0.0336372061104,0.00117501506726,0.138503498953,0.0521569906345
94116,0.0270042996288,0.000434892920207,0.0464377123804,0.00046054137961,0.013212948416,0.0117019851028
91856,0.0486109030172,0.00266561419528,0.00981916971048,0.000516621514011,0.0403273086632,0.00900699564031
84390,0.0130481426122,0.0168593756554,0.0317228944514,0.000786598062956,0.0115666083818,0.00920313237819
104901,0.00189794168901,0.00136232291317,0.00670535422713,0.000141734506476,0.00146135994133,0.00041366132535
85519,0.0253630673901,0.00190410954315,0.00211995168833,0.00273849923954,0.0021993043562,0.000624829124748
93932,0.0403285152571,0.0230913779515,0.0327659697226,0.00143494884444,0.0315862048625,0.0134838564541
133259,0.0881993770088,0.0203101376935,0.0555599828515,0.0855350773485,0.0499811638158,0.0673883395937
53028,0.0342726696422,0.000257314173278,0.0280806681918,8.54465478244e-05,0.0328970089952,0.00142464815067
35702,0.999999999733,0.991968013215,0.999999999733,0.0677491351594,0.999961160949,0.464799998658
60512,0.999943319379,0.489124855026,0.999620875379,0.00546096886262,0.98902243196,0.683235660539
7857,0.00857724541349,0.000609413650598,0.00620029161814,0.000401565344617,0.0102051063799,0.00699099127536
159052,0.0074235590304,0.000546164421652,0.00152496071575,8.09123974577e-05,0.00238557456504,0.000212677165488
112903,0.99999654714,0.486606382434,0.999825436983,0.0462440062393,0.99696803097,0.752792096705
63935,0.745302712125,0.00830826566651,0.319713220906,0.00250306529189,0.0246139596661,0.0036499447177
157417,0.999999901959,0.193549811791,0.999999472654,0.249070842911,0.998466983646,0.88195250843
27022,0.0438772291908,0.000425021791433,0.0147714889763,6.12291895601e-05,0.00242859725059,0.00018427305328
110142,0.277712911819,0.000665332024073,0.0356793310306,0.000187910236011,0.0161353962584,0.00291292275572
28040,0.0118629944264,0.00256112029213,0.0039171628079,0.0262930755383,0.060524314134,0.0202998585337
60555,6.67086929436e-05,8.96237618746e-06,0.000228020851596,1.00058954446e-05,5.70440925395e-05,6.04295864648e-06
156103,0.0116858824771,0.00204131189165,0.0069945433599,0.00129854044332,0.00892623787048,0.0013632708793
94583,0.999985487144,0.643505596536,0.999989423971,0.0520997349787,0.974965023244,0.120076726459
13984,0.00700206619923,0.000525109785884,0.0156609557336,0.00107787068167,0.00503801081304,0.00168007155771
125004,0.00561674410244,9.05698914558e-05,0.00153473826366,0.000404286304815,0.00346167789609,0.000801811218042
125812,0.0246602515786,0.00160717160718,0.00320764121734,0.000455373855795,0.00218846970047,0.000355037096451
75526,0.0603493643059,0.00519294593749,0.015714743906,0.00477069695868,0.049364642273,0.0104321868779
136116,0.971853090807,0.0166770850899,0.028664267348,0.0109722842887,0.188099946758,0.0503046235729
21369,0.011877081756,0.000907126962724,0.00313231565079,0.000339458452157,0.0184742706928,0.010469658769
77893,0.0137267971785,0.00017692987233,0.00827022098217,8.32597308002e-05,0.0060884566951,0.000245833160585
111399,0.00343661373115,0.000574603487335,0.00747241107757,0.000217344145686,0.00122034625106,0.000129051431735
89784,0.0055162966586,0.00235782431965,0.00384558132402,0.00227672346848,0.00934196065145,0.00692679161194
4060,0.0801369031323,0.000699429588261,0.0150479898895,0.00119126456527,0.0133702658268,0.00193404995872
154179,0.000595030856659,0.000386033143891,0.00118902658622,0.000176920640126,0.00604872979138,0.00195535496588
123603,0.023261650516,0.000501331516074,0.0147759921434,0.0092069008844,0.0220588497173,0.00114336296716
3503,0.90126795383,0.12128706084,0.835922152201,0.0250999432729,0.603584462952,0.0783875457714
62165,0.152868271878,0.000527167103907,0.00178869475384,0.000721367866198,0.00717717790363,0.000157997233538
139676,0.00422254933893,0.00101362178912,0.00308723753798,8.01799328081e-05,0.00187072992139,0.000873119166569
72591,0.055520624866,0.00111777891773,0.0553282315334,0.000766486864784,0.0289763400276,0.00397133693794
11471,0.0606703665394,0.00368759913752,0.00303317958761,0.000303317998642,0.0253515647572,0.0405417026192
118759,0.0186081491094,0.015811124366,0.069912612409,0.00355696518956,0.0362619631896,0.000375656820111
75292,0.0046090756935,0.0144966924665,0.00181034120536,0.00103498893769,0.00235592306253,0.00261755963109
6405,0.0241632842413,0.00102393941917,0.00509383636288,0.000349356875226,0.0539683490666,0.00655963767553
108037,0.81686885842,0.0237071086116,0.759148641105,0.000196268565122,0.848254009232,0.00197550439664
5536,0.00954516880596,0.00324639474997,0.0344761798997,0.0040611178537,0.00492924005438,0.0369486921385
32935,0.00753297626064,0.000906589091186,0.00157000659842,0.000179464788637,0.00299458458794,0.00364073162978
135238,0.00234669379931,0.0009923147988,0.00451463143164,0.000496824315147,0.00247413953621,0.00747350509667
153155,0.035509899006,0.00127595396937,0.0141010356177,0.00051557050058,0.00399833373734,0.00129611238835
128192,0.0637276096811,0.0036834981578,0.00972704864398,0.00606760393802,0.0277202628663,0.000800943209156
112844,0.047249733931,0.000579604523261,0.0357346100881,0.00329342426653,0.0464045957445,0.00198597621041
96733,0.00937077637155,0.00153034865477,0.0536583908315,0.0062763210304,0.0121235850134,0.00130047405705
145542,0.00308676878477,0.00145208080554,0.00261997503146,0.000183229002293,0.000510706947612,0.00142423939132
34667,0.00563346140443,0.00120659936727,0.000663169369299,0.00139431139269,0.000760619076,0.00074132227391
7822,0.00606896658538,0.00196008967284,0.00908968464559,0.000114399331878,0.0100695764055,0.000669158457344
14436,0.006874771169,0.000307571113111,0.00140731369828,0.000820295133114,0.00700693616107,0.000481241070986
8527,0.0122319036884,0.00156190333297,0.00914807586197,0.000395936904236,0.00471257245641,0.00350496331634
68062,0.0239751536308,0.000172640812481,0.00228308510396,0.000160974992162,0.00177500149275,3.88311105154e-05
154900,0.837027523402,0.00867216178283,0.580490974201,0.000524969157089,0.332773134499,0.00634107514817
104734,0.0213610487133,0.00939362009623,0.0128073715861,0.000875377219696,0.0241172194794,0.0113782754523
